Index,File,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
37,2.17-native-son.txt,9.86E-04,0.002448838688,3.36E-05,1.58E-05,1.79E-05,6.17E-04,0.005351254679,7.07E-06,0.05079967668,4.08E-05,0.04294946066,1.64E-05,1.32E-05,0.006799422035,0.07277733544,2.59E-05,5.23E-04,3.07E-05,4.08E-05,0.003565320642,1.14E-05,0.0840597094,7.77E-06,8.72E-06,0.4275615843,8.65E-05,3.42E-05,1.66E-05,0.01260054433,5.98E-05,1.45E-04,5.54E-04,0.1222870538,4.19E-05,3.76E-06,0.05419870254,2.06E-05,2.44E-05,1.99E-05,0.006783100223,1.09E-05,6.86E-04,0.03141477787,1.28E-05,3.12E-05,3.05E-05,2.34E-05,0.005022004264,0.06717944278,3.73E-06
38,2.18-native-son.txt,9.61E-06,0.03335706997,0.01066674399,7.55E-06,0.02061522006,0.001684810978,0.001407058535,3.39E-06,0.2799620263,1.95E-05,0.02475233413,9.34E-04,2.38E-04,1.73E-05,0.04090043817,1.24E-05,2.51E-04,1.47E-05,1.95E-05,0.001477241887,5.47E-06,0.05487462707,3.72E-06,4.18E-06,0.2262217872,0.002356803212,1.64E-05,7.94E-06,1.92E-05,2.86E-05,0.02206553822,3.39E-05,0.07389072976,0.01761677835,1.80E-06,0.01277869758,9.90E-06,1.17E-05,4.73E-04,0.006492478959,5.24E-06,0.007043466872,0.01112028981,6.14E-06,0.006034887805,1.46E-05,1.12E-05,0.01722518731,0.1252747428,1.79E-06
39,2.19-native-son.txt,2.23E-05,0.04239635993,0.007544052697,1.75E-05,0.04398777633,0.002293136926,0.003794687774,7.84E-06,0.07890370604,5.81E-04,0.05249619897,1.82E-05,1.46E-05,4.01E-05,0.1006161741,2.88E-05,0.002189052256,3.41E-05,0.01720343562,0.008246770631,1.27E-05,0.07506893969,8.62E-06,0.00108206525,0.2380975513,6.32E-04,3.80E-05,1.84E-05,0.004870297305,6.63E-05,0.002306167605,7.85E-05,0.08747136783,4.65E-05,4.17E-06,0.04460658799,2.29E-05,2.71E-05,2.21E-05,0.01771638015,1.21E-05,0.02006475655,0.02253542337,1.42E-05,0.009149967512,3.38E-05,2.59E-05,0.01468931727,0.1008372888,4.14E-06
40,2.20-native-son.txt,2.51E-05,4.17E-05,4.21E-05,1.97E-05,0.01209970465,0.001978683249,4.65E-05,8.83E-06,9.37E-05,0.002466412229,0.09776904687,2.05E-05,1.65E-05,4.52E-05,0.06983639848,3.24E-05,4.99E-05,3.84E-05,5.09E-05,2.30E-04,1.43E-05,0.1346640968,9.71E-06,1.09E-05,0.2669396234,1.08E-04,4.27E-05,2.07E-05,5.02E-05,7.47E-05,0.006824284789,8.84E-05,8.08E-05,5.24E-05,4.70E-06,0.1462509539,2.58E-05,3.05E-05,2.48E-05,0.03263350966,1.37E-05,8.58E-04,0.1189787697,1.60E-05,3.90E-05,3.81E-05,2.92E-05,0.009296836444,0.09725938,6.09E-04
41,3.00-invisibile-man.txt,2.78E-05,4.62E-05,0.03349146026,2.18E-05,2.48E-05,1.85E-04,0.002727150247,9.78E-06,0.02886639966,5.64E-05,0.1303716626,0.0200895856,0.02276077509,5.00E-05,0.0833773344,3.59E-05,5.52E-05,4.26E-05,0.2314950002,0.005605498068,1.58E-05,0.07759436777,1.08E-05,1.21E-05,3.43E-05,0.006139828749,0.02412765799,2.29E-05,0.006075657491,7.52E-04,0.03699070407,0.005449144971,8.95E-05,0.02815176996,5.21E-06,0.002134557955,2.86E-05,3.38E-05,2.75E-05,2.74E-05,1.51E-05,9.50E-04,0.1030292954,6.87E-04,4.33E-05,4.22E-05,0.007390238585,0.05645197132,0.08432207089,5.16E-06
42,3.01-invisibile-man.txt,1.73E-05,2.89E-05,2.91E-05,1.36E-05,1.55E-05,0.001369284456,8.68E-04,6.11E-06,0.01970549147,0.006303547729,0.1278335262,1.42E-05,1.14E-05,3.13E-05,0.1231296404,2.24E-05,3.45E-05,2.66E-05,3.53E-05,0.00893448776,9.88E-06,0.1128306232,6.72E-06,7.54E-06,2.14E-05,0.007596760627,0.2883709196,1.43E-05,3.47E-05,5.17E-05,0.09665744865,0.01803030004,0.01175674162,3.63E-05,3.25E-06,0.008437602305,0.009629238814,2.11E-05,1.72E-05,1.71E-05,9.45E-06,0.001429468129,0.03971107986,1.11E-05,2.70E-05,2.64E-05,2.02E-05,0.07078802275,0.04599305703,3.22E-06
43,3.02-invisibile-man.txt,9.15E-06,1.52E-05,1.53E-05,7.19E-06,2.29E-04,0.02496732769,1.70E-05,3.22E-06,3.42E-05,0.007071719623,0.05904902578,7.47E-06,6.02E-06,1.65E-05,0.09932756467,0.002656740324,1.82E-05,2.34E-04,0.002222694344,0.0183778392,5.21E-06,0.08618108983,3.55E-06,3.98E-06,1.13E-05,0.01392529566,1.56E-05,0.02359144105,1.83E-05,2.73E-05,0.003813314289,0.02075083003,6.91E-04,0.007733488476,1.72E-06,0.003348284691,9.42E-06,0.3610428916,9.07E-06,9.04E-06,4.98E-06,0.01067241434,0.1201297875,5.85E-06,0.03880643044,1.39E-05,1.07E-05,0.03733648711,0.05754053753,1.70E-06
44,3.03-invisibile-man.txt,1.35E-05,2.25E-05,2.26E-05,1.06E-05,1.21E-05,9.00E-05,2.51E-05,4.75E-06,5.05E-05,2.74E-05,0.05913700593,0.003912185901,8.87E-06,2.43E-05,0.12894969,1.74E-05,2.68E-05,2.07E-05,0.004903892058,0.006950657831,7.69E-06,0.1046825936,5.23E-06,5.87E-06,1.67E-05,0.005584864233,2.30E-05,0.3036525278,0.001652501689,4.02E-05,0.108030334,0.001998199539,4.35E-05,2.82E-05,2.53E-06,0.01404135191,1.39E-05,0.01367054532,1.34E-05,1.33E-05,7.35E-06,0.009889707941,0.09851390886,8.62E-06,0.002621804482,2.05E-05,0.001641219151,0.07262540434,0.05691203412,2.51E-06
45,3.04-invisibile-man.txt,3.41E-05,5.67E-05,5.71E-05,2.68E-05,3.04E-05,0.002688024205,0.002524273203,1.20E-05,1.27E-04,8.90E-04,0.05980757356,2.78E-05,2.24E-05,6.13E-05,0.1408115509,4.40E-05,6.77E-05,8.73E-04,8.90E-04,0.01835952123,1.94E-05,0.1132105681,1.32E-05,0.001655499052,4.20E-05,9.67E-04,5.81E-05,0.1263614966,6.82E-05,1.01E-04,0.02075558308,0.09117860453,1.10E-04,0.002532257766,6.39E-06,0.00918062712,3.51E-05,0.008244939928,3.37E-05,0.003315018426,1.85E-05,0.0347996829,0.1165125804,2.18E-05,0.07798596217,0.003333140918,3.97E-05,0.08482016318,0.07716281816,6.33E-06
46,3.05-invisibile-man.txt,1.11E-05,1.85E-05,0.02219334772,8.71E-06,9.91E-06,3.41E-04,2.88E-04,3.91E-06,0.02862817708,0.001358369077,0.1466485927,0.004818030041,7.29E-06,2.00E-05,0.06509459316,1.43E-05,2.21E-05,1.70E-05,0.02754059237,0.0011702396,6.32E-06,0.06839528541,4.30E-06,0.001340649863,1.37E-05,0.03664951428,0.02513247438,8.11E-04,8.24E-04,3.31E-05,0.02652980829,0.0299616731,0.003241746764,0.04918166089,2.08E-06,5.11E-05,1.14E-05,1.35E-05,0.009361784558,1.10E-05,6.04E-06,0.01827965958,2.75E-04,7.09E-06,0.308593522,0.007497491527,8.14E-04,0.062088088,0.05264798414,2.06E-06
47,3.06-invisibile-man.txt,6.34E-04,4.20E-05,0.01524919738,1.98E-05,2.26E-05,0.006859314801,4.69E-05,8.90E-06,0.02138396954,5.13E-05,0.07111038002,2.06E-05,0.001233148838,6.54E-04,0.08555299343,3.26E-05,5.02E-05,3.87E-05,0.006134048368,0.001447814856,1.44E-05,0.1028002752,9.78E-06,1.10E-05,3.12E-05,0.02018192486,4.31E-05,0.080921249,0.005525003869,7.53E-05,0.03302986081,0.1266099885,0.007380699557,5.28E-05,4.74E-06,7.25E-04,2.60E-05,3.08E-05,2.50E-05,0.001241485087,1.38E-05,0.01911238943,0.1849325017,1.61E-05,0.03653574719,3.84E-05,2.94E-05,0.07444996898,0.09553620944,4.69E-06
48,3.07-invisibile-man.txt,3.55E-05,5.91E-05,5.95E-05,2.79E-05,3.17E-05,0.01476644131,9.21E-04,1.25E-05,1.33E-04,0.03853374585,0.05291060879,2.90E-05,0.01540798082,6.39E-05,0.1142300888,4.58E-05,7.06E-05,5.44E-05,0.02742259564,0.022547238,2.02E-05,0.08376375863,1.37E-05,1.54E-05,4.38E-05,0.002717123172,6.05E-05,0.1017389687,7.10E-05,1.06E-04,0.04470181609,0.07790314585,1.14E-04,7.42E-05,6.65E-06,0.005291601065,0.01200237207,0.002607320955,3.52E-05,3.50E-05,1.93E-05,0.01147072323,0.147887971,2.27E-05,5.53E-05,9.09E-04,4.14E-05,0.1285435085,0.09236027278,6.59E-06
49,3.08-invisibile-man.txt,3.66E-05,6.09E-05,6.14E-05,2.87E-05,3.27E-05,2.44E-04,6.79E-05,1.29E-05,1.37E-04,7.43E-05,0.03780208697,2.98E-05,2.40E-05,6.59E-05,0.1803078365,4.72E-05,7.28E-05,5.61E-05,7.43E-05,0.02500464806,2.08E-05,0.1154217523,1.42E-05,1.59E-05,4.52E-05,1.58E-04,0.005348717669,3.02E-05,0.03179134986,0.00187112304,0.0469613492,0.2847112572,0.005404285791,7.65E-05,6.86E-06,0.00104948107,3.77E-05,4.45E-05,3.62E-05,3.61E-05,1.99E-05,0.02239716096,0.06786669189,2.34E-05,0.00446226951,5.56E-05,4.26E-05,0.07435748788,0.09344627514,6.79E-06
50,3.09-invisibile-man.txt,1.66E-05,2.75E-05,0.003616286664,8.10E-04,1.48E-05,1.10E-04,0.003220530719,5.83E-06,0.007238917517,4.32E-04,0.03823978069,0.02114590651,1.09E-05,8.27E-04,0.1306416472,2.14E-05,3.29E-05,2.54E-05,0.01678006627,0.01410695539,9.43E-06,0.08373349183,6.41E-06,7.20E-06,2.04E-05,0.002463729418,0.007205263121,0.009184340716,0.006412722855,4.93E-05,0.02803073236,0.2253377615,5.34E-05,0.01438869873,3.10E-06,7.62E-05,1.70E-05,0.02354490665,1.64E-05,0.008389562238,9.02E-06,0.004952443138,0.1798361316,1.06E-05,0.00122195636,2.52E-05,1.93E-05,0.08787710834,0.07976933128,3.07E-06
51,3.10-invisibile-man.txt,1.03E-05,1.72E-05,1.73E-05,8.10E-06,9.21E-06,0.01124328934,1.91E-05,3.63E-06,2.87E-04,2.69E-04,0.0660306556,8.41E-06,6.78E-06,1.86E-05,0.1379809467,0.003738175806,2.05E-05,2.64E-04,2.09E-05,0.02790670075,5.87E-06,0.0998270782,3.99E-06,4.48E-06,7.58E-04,0.002279372448,1.76E-05,8.52E-06,2.06E-05,3.07E-05,0.0912096496,0.02809697965,3.32E-05,0.001014854195,1.93E-06,7.92E-04,1.06E-05,0.00920054247,1.02E-05,1.02E-05,5.62E-06,0.009540784857,0.1542162762,6.59E-06,1.61E-05,1.57E-05,1.20E-05,0.04628648319,0.03776045734,0.2709233904
52,3.11-invisibile-man.txt,1.96E-05,3.26E-05,3.29E-05,1.54E-05,1.75E-05,1.31E-04,3.64E-05,6.91E-06,7.33E-05,3.98E-05,0.1090205732,1.60E-05,1.29E-05,3.53E-05,0.1126766758,2.53E-05,3.90E-05,3.00E-05,5.12E-04,0.01623241277,1.12E-05,0.1496712878,0.001896170822,8.52E-06,2.42E-05,0.006694544655,5.06E-04,0.02928913337,3.92E-05,5.84E-05,0.05207797266,0.02886994299,6.32E-05,0.2455559598,3.68E-06,5.62E-04,2.02E-05,2.39E-05,1.94E-05,1.94E-05,1.07E-05,0.0176679717,0.09019299323,0.005206107243,3.05E-05,2.98E-05,2.28E-05,0.08611698898,0.04629904927,3.64E-06
53,3.12-invisibile-man.txt,3.79E-05,9.76E-04,6.36E-05,2.98E-05,0.001860348294,0.04043544324,7.04E-05,1.34E-05,0.005621187642,0.1343239807,0.06201409911,3.09E-05,2.49E-05,6.83E-05,0.1120083995,0.001875459907,7.54E-05,5.81E-05,7.70E-05,0.01039290723,2.16E-05,0.1077659058,1.47E-05,1.65E-05,4.68E-05,1.63E-04,0.008283838372,3.13E-05,7.59E-05,1.13E-04,0.02584572644,0.03483703787,0.001035481074,0.04665474834,0.03105742052,1.75E-04,9.52E-04,0.02653025981,0.002777297365,3.74E-05,2.07E-05,0.02504181307,0.1397524224,2.42E-05,5.91E-05,0.002797349072,4.42E-05,0.09442539416,0.08133469166,7.04E-06
54,3.13-invisibile-man.txt,9.75E-06,0.004479469565,1.64E-05,0.002826549033,8.71E-06,0.007112218525,0.004716254488,3.44E-06,3.65E-05,0.008946299585,0.07561791819,7.96E-06,0.008228169335,1.76E-05,0.1150221297,1.26E-05,1.94E-05,1.49E-05,0.003073612096,0.0787832818,5.55E-06,0.09208447771,3.78E-06,4.24E-06,1.20E-05,4.21E-05,1.66E-05,8.06E-06,0.01552340502,2.64E-04,0.09309402498,0.008491068946,0.003320145258,0.003309096654,1.83E-06,9.85E-04,0.007292168603,2.47E-04,9.66E-06,9.63E-06,5.31E-06,0.004327161284,0.1176952875,0.2043756423,1.52E-05,1.48E-05,1.14E-05,0.06868586619,0.07119132209,1.81E-06
55,3.14-invisibile-man.txt,1.75E-05,0.002976462149,2.93E-05,1.37E-05,1.56E-05,0.004748087346,3.25E-05,6.16E-06,0.01227588196,0.124246202,0.0471180613,1.43E-05,8.54E-04,4.53E-04,0.1021680712,2.26E-05,3.48E-05,2.68E-05,0.003824997414,0.007317989284,9.96E-06,0.1077910176,6.77E-06,7.60E-06,2.16E-05,7.54E-05,2.98E-05,1.44E-05,0.1074035369,5.21E-05,0.03549519928,0.01437747262,0.002161623168,3.66E-05,0.001266437716,0.008922603669,1.80E-05,2.13E-05,1.73E-05,0.00212252801,9.52E-06,0.01870348086,0.1229595175,0.02232698295,0.02107988371,0.002552882749,2.04E-05,0.1462719815,0.08002588783,3.25E-06
56,3.15-invisibile-man.txt,2.41E-05,4.02E-05,4.05E-05,1.90E-05,2.16E-05,1.61E-04,0.01341693049,8.50E-06,6.72E-04,0.2076075408,0.05750315437,1.97E-05,1.59E-05,0.001206271794,0.1649124128,3.12E-05,4.80E-05,3.70E-05,4.90E-05,0.09557004594,1.37E-05,0.1267463497,9.35E-06,1.05E-05,2.98E-05,1.04E-04,0.01341326617,1.99E-05,0.0157460092,7.19E-05,0.01994247293,0.01636424605,6.59E-04,5.05E-05,4.53E-06,6.93E-04,2.48E-05,0.00584335747,2.39E-05,2.38E-05,1.31E-05,0.02233766135,0.1360633093,0.005247985617,3.76E-05,3.67E-05,2.81E-05,0.05371842397,0.04131475115,4.48E-06
57,3.16-invisibile-man.txt,1.50E-05,2.49E-05,2.51E-05,1.17E-05,1.34E-05,4.60E-04,0.001468690919,5.27E-06,0.001857056778,0.009756628124,0.09542706588,1.22E-05,9.83E-06,2.69E-05,0.1198304107,1.93E-05,0.001110439246,2.29E-05,0.1401602168,0.02715428017,8.52E-06,0.06880531501,5.79E-06,6.50E-06,1.85E-05,0.004747492783,0.009031269875,0.007216974367,0.1351165274,7.65E-04,0.07143415054,0.005816452734,0.009414220438,0.01516097213,2.80E-06,4.29E-04,3.76E-04,1.82E-05,1.48E-05,1.48E-05,8.15E-06,0.01780286904,0.08790661134,0.01694040669,0.03064292197,2.27E-05,1.74E-05,0.07038751344,0.05045439421,2.78E-06
58,3.17-invisibile-man.txt,1.29E-05,3.32E-04,2.16E-05,1.01E-05,1.15E-05,7.07E-04,2.40E-05,4.54E-06,0.006263269832,2.62E-05,0.06025650512,1.05E-05,0.2498533293,2.32E-05,0.1304068522,1.67E-05,2.57E-05,1.98E-05,0.006241260356,0.0358546634,7.35E-06,0.04816764915,5.00E-06,9.38E-04,1.59E-05,5.56E-05,0.00344027006,1.07E-05,0.1150041709,3.84E-05,0.0510569121,0.009057328196,4.16E-05,2.70E-05,2.42E-06,0.002234668872,0.02363045645,1.57E-05,1.28E-05,1.27E-05,7.03E-06,0.007278040428,0.1162302159,0.001562002683,0.008721158538,1.96E-05,1.50E-05,0.06538089586,0.05688670506,2.40E-06
59,3.18-invisibile-man.txt,1.56E-05,0.002278189036,2.61E-05,1.22E-05,1.39E-05,1.04E-04,2.89E-05,5.49E-06,0.003436634448,0.001533174159,0.03787739074,0.00113884228,0.01690215536,2.81E-05,0.1087271727,2.01E-05,3.10E-05,2.39E-05,4.07E-04,0.001644222293,8.88E-06,0.09759896302,6.04E-06,6.77E-06,1.92E-05,6.72E-05,0.001152696117,1.29E-05,0.3029594459,4.22E-04,0.03126917646,0.02220214716,0.006431631883,3.26E-05,2.92E-06,7.18E-05,1.60E-05,3.94E-04,1.54E-05,1.54E-05,8.49E-06,0.007665441146,0.1974583592,9.96E-06,7.75E-04,2.37E-05,1.82E-05,0.08273114598,0.0743473976,2.89E-06
60,3.19-invisibile-man.txt,2.66E-05,4.43E-05,4.46E-05,2.09E-05,2.38E-05,1.77E-04,4.94E-05,9.38E-06,0.02125336253,5.41E-05,0.0685291393,2.17E-05,0.03463294423,4.79E-05,0.1164418014,3.44E-05,6.94E-04,4.08E-05,0.03851568518,0.008577069346,1.52E-05,0.1282075165,1.03E-05,1.16E-05,3.29E-05,0.00716605573,6.86E-04,2.20E-05,0.1218483601,7.93E-05,0.02391093902,9.39E-05,8.58E-05,0.06287627962,4.99E-06,1.23E-04,2.74E-05,3.24E-05,2.64E-05,2.63E-05,1.45E-05,0.01693638586,0.1051466685,1.70E-05,4.15E-05,4.04E-05,3.10E-05,0.1791000325,0.0641419473,4.94E-06
61,3.20-invisibile-man.txt,1.54E-05,2.57E-05,0.001886027517,1.21E-05,1.38E-05,1.03E-04,2.87E-05,5.44E-06,0.01531072485,0.005983775593,0.08032198338,1.26E-05,0.0215875578,2.78E-05,0.1903457676,0.002996142794,3.07E-05,2.37E-05,4.03E-04,0.05594507617,8.80E-06,0.08519479231,5.98E-06,6.71E-06,1.91E-05,6.66E-05,3.98E-04,1.28E-05,0.04839405877,7.90E-04,0.06112394798,5.45E-05,4.98E-05,4.04E-04,2.90E-06,7.11E-05,0.2663852339,1.88E-05,1.53E-05,1.53E-05,8.41E-06,0.002388660714,0.04762970125,9.87E-06,2.41E-05,2.35E-05,1.80E-05,0.08199247424,0.02978472423,2.87E-06
62,3.21-invisibile-man.txt,1.90E-05,0.001402693358,3.18E-05,1.49E-05,1.69E-05,0.003782771784,3.52E-05,6.68E-06,5.28E-04,0.006437106993,0.1032475125,0.007328104973,1.25E-05,3.42E-05,0.1113570364,2.45E-05,9.52E-04,2.91E-05,0.006894139721,0.03490873131,1.08E-05,0.07312777282,7.35E-06,8.25E-06,2.34E-05,0.00282405595,3.23E-05,1.57E-05,0.0329447831,5.65E-05,0.01887616561,0.0146921839,6.12E-05,0.00506710673,3.56E-06,8.74E-05,0.3016652699,2.31E-05,0.001846955179,1.87E-05,1.03E-05,0.005219711225,0.06445552352,1.21E-05,0.03110820508,2.88E-05,2.21E-05,0.09113153433,0.07955277981,3.52E-06
63,3.22-invisibile-man.txt,2.15E-05,3.58E-05,3.61E-05,1.69E-05,1.92E-05,0.001696892102,3.99E-05,7.57E-06,0.01043770811,0.005222364888,0.04707684902,0.02642876683,1.41E-05,3.87E-05,0.1028737292,2.78E-05,4.28E-05,3.30E-05,0.006775959279,0.0141793083,1.22E-05,0.08234261704,8.33E-06,9.35E-06,2.65E-05,9.27E-05,3.67E-05,5.36E-04,0.231529652,6.41E-05,0.01517402366,7.58E-05,0.01301599499,4.50E-05,4.03E-06,0.002688330264,0.03368349966,2.62E-05,2.13E-05,2.12E-05,1.17E-05,0.003842943652,0.174018126,1.37E-05,3.35E-05,3.27E-05,0.001060791525,0.1571185849,0.06942592078,3.99E-06
64,3.23-invisibile-man.txt,1.04E-05,1.74E-05,1.75E-05,8.20E-06,9.32E-06,0.003087701876,1.94E-05,3.68E-06,0.00959638127,2.12E-05,0.06536857349,0.2027249641,0.03270306525,5.22E-04,0.1613806187,0.001271032911,2.08E-05,1.60E-05,0.01687233563,0.03731899171,5.95E-06,0.06338117174,4.05E-06,4.54E-06,1.29E-05,4.50E-05,0.001023838552,8.63E-06,0.0342261542,3.11E-05,0.04484434739,0.01512738924,3.37E-05,2.18E-05,1.96E-06,0.00382071655,0.04150977374,0.001521771224,1.03E-05,1.03E-05,5.69E-06,0.008405618045,0.08652634535,6.67E-06,1.63E-05,0.002530959876,1.22E-05,0.1097575078,0.05610196545,1.94E-06
65,3.24-invisibile-man.txt,1.70E-05,2.83E-05,4.38E-04,1.33E-05,1.52E-05,5.22E-04,3.15E-05,5.98E-06,0.01847595644,0.007808671872,0.06460942963,0.02333630926,0.005739488414,3.06E-05,0.1340627091,2.19E-05,0.003307113618,4.35E-04,0.02540279504,0.04884629472,0.09943695997,0.09410950386,6.58E-06,7.38E-06,2.10E-05,7.33E-05,0.01598642603,1.40E-05,0.008217313471,5.06E-05,0.009124804519,0.01192573257,5.48E-05,3.55E-05,0.04296559321,7.82E-05,0.01270162739,2.07E-05,1.68E-05,1.68E-05,9.25E-06,0.01326544655,0.1059855995,0.01064916155,0.002890618397,2.58E-05,1.98E-05,0.2014714056,0.03766831484,3.16E-06
66,3.25-invisibile-man.txt,9.15E-06,1.52E-05,1.54E-05,7.19E-06,8.18E-06,0.002045578755,2.38E-04,3.22E-06,3.42E-05,0.005090272595,0.1302989273,0.008386746799,0.01169290559,1.65E-05,0.1066481107,1.18E-05,1.82E-05,1.40E-05,0.01126447416,0.1414290212,5.21E-06,0.06593242474,3.55E-06,3.98E-06,1.13E-05,7.01E-04,1.56E-05,7.56E-06,0.01302825314,2.73E-05,0.09664857213,0.001575845769,2.95E-05,1.91E-05,0.2308728669,4.22E-05,0.01346037035,0.007949411449,4.50E-04,9.04E-06,4.99E-06,0.01486675986,0.047194848,5.85E-06,0.00398339019,6.75E-04,1.07E-05,0.04088106995,0.04433547534,1.70E-06
67,3.26-invisibile-man.txt,3.73E-05,6.21E-05,0.002760471661,2.93E-05,3.33E-05,2.49E-04,6.93E-05,1.32E-05,0.04960011446,9.75E-04,0.03768468379,0.01082185589,2.45E-05,6.73E-05,0.09500822703,4.82E-05,7.43E-05,5.72E-05,0.3112277475,0.01383115407,2.13E-05,0.08363632845,1.45E-05,1.62E-05,4.61E-05,0.001060278178,6.37E-05,0.02341220102,0.01716109704,1.11E-04,2.71E-04,1.32E-04,1.20E-04,7.81E-05,7.00E-06,1.72E-04,3.84E-05,4.55E-05,3.70E-05,3.69E-05,2.03E-05,0.003076188831,0.1430116115,2.38E-05,5.82E-05,5.67E-05,4.35E-05,0.06870119823,0.1358468026,6.94E-06
68,4.01-to-kill-a-mocking-bird.txt,2.02E-05,3.36E-05,0.01803000414,1.59E-05,1.80E-05,0.02591282513,3.75E-05,7.11E-06,7.55E-05,4.10E-05,0.02427302029,1.65E-05,1.33E-05,3.64E-05,0.1326115063,0.01072648547,0.03505966792,0.2077160634,4.10E-05,0.03860910252,1.15E-05,0.01848414853,7.82E-06,8.78E-06,0.01072532958,0.00105983917,0.002466335722,1.67E-05,0.004417851736,0.2520060534,1.46E-04,0.008826109664,0.01660208982,0.007824337294,3.79E-06,9.30E-05,2.08E-05,0.003915646542,2.00E-05,1.99E-05,0.007306728115,0.01674161546,0.04913844421,1.29E-05,0.005381652989,0.01316299957,2.35E-05,0.007001728859,0.08125558713,3.75E-06
69,4.02-to-kill-a-mocking-bird.txt,0.3363773497,6.23E-05,6.28E-05,2.94E-05,3.34E-05,0.001151214675,6.95E-05,1.32E-05,0.02087939086,0.01901210673,0.016145452,3.05E-05,2.46E-05,6.74E-05,0.1096926878,4.84E-05,0.001877891398,0.01177967672,7.61E-05,3.43E-04,2.13E-05,0.03967851261,1.45E-05,1.63E-05,9.48E-04,1.61E-04,6.38E-05,3.09E-05,7.49E-05,0.1786512483,0.01289543112,0.02357666727,0.001924124742,7.83E-05,7.02E-06,1.72E-04,3.85E-05,4.56E-05,0.00725081471,3.70E-05,2.04E-05,0.01570852877,0.1046247081,2.39E-05,5.83E-05,5.69E-05,4.36E-05,0.02560469628,0.06407704022,0.006318963268
70,4.03-to-kill-a-mocking-bird.txt,0.2040824996,4.67E-05,4.71E-05,2.20E-05,2.51E-05,0.006943725525,5.21E-05,9.88E-06,0.008212978339,5.70E-05,0.01817926496,2.29E-05,1.84E-05,0.02572625553,0.1153035182,7.12E-04,0.007488241714,0.002745699619,5.70E-05,0.01444611156,1.60E-05,0.05743481195,1.09E-05,1.22E-05,3.46E-05,0.01093179581,4.78E-05,0.002725883712,5.61E-05,0.2534624663,2.03E-04,9.90E-05,9.04E-05,5.87E-05,5.26E-06,1.29E-04,2.89E-05,3.42E-05,2.78E-05,2.77E-05,1.53E-05,0.002311297145,0.1912358453,1.79E-05,0.00342207628,0.002745335868,3.27E-05,0.0137807933,0.05679825447,5.21E-06
71,4.04-to-kill-a-mocking-bird.txt,0.04101462685,5.15E-05,5.19E-05,2.43E-05,2.76E-05,0.01659965843,5.74E-05,1.09E-05,0.01501879848,0.001553186303,0.01706803944,2.52E-05,2.03E-05,5.57E-05,0.1428087081,4.00E-05,0.02390659097,0.1662176653,6.29E-05,0.02338321227,1.76E-05,0.01937661099,0.001502301539,1.34E-05,3.82E-05,0.003114035213,5.27E-05,2.56E-05,6.19E-05,0.2668587844,0.003204921889,1.09E-04,9.97E-05,8.10E-04,5.80E-06,1.42E-04,0.00152216476,3.77E-05,3.07E-05,3.05E-05,1.68E-05,0.006274762446,0.1140304235,1.98E-05,0.003773974597,4.70E-05,0.02239079727,0.03457200747,0.07381629336,5.75E-06
72,4.05-to-kill-a-mocking-bird.txt,3.28E-05,5.47E-05,5.51E-05,2.58E-05,2.93E-05,0.01050373737,6.10E-05,1.16E-05,9.14E-04,6.67E-05,0.02365927843,2.68E-05,2.16E-05,5.92E-05,0.1168110849,4.24E-05,0.009559021921,0.1108100847,6.67E-05,0.04776925727,1.87E-05,0.01424319395,1.27E-05,1.43E-05,0.003996248582,0.003306199217,0.02299908659,2.71E-05,0.01193285193,0.3331682594,0.005776117554,0.01672982932,1.06E-04,0.01905606793,6.16E-06,0.004898079202,3.38E-05,4.00E-05,3.25E-05,3.24E-05,0.002391312366,0.02485821581,0.1432190764,0.004767827433,5.12E-05,8.41E-04,3.83E-05,0.01218003913,0.05463719176,6.10E-06
73,4.06-to-kill-a-mocking-bird.txt,3.51E-05,5.85E-05,5.89E-05,2.76E-05,3.14E-05,0.0027721673,0.001757264656,1.24E-05,1.31E-04,7.14E-05,0.1073651178,2.87E-05,2.31E-05,6.33E-05,0.162985909,4.54E-05,6.99E-05,0.1404941054,7.14E-05,0.06461961909,2.00E-05,0.01353925137,1.36E-05,1.53E-05,4.34E-05,0.02722428492,5.99E-05,2.90E-05,7.03E-05,0.3122881723,0.002792727569,9.70E-04,0.007727471296,7.34E-05,6.59E-06,0.01962031689,3.62E-05,0.02203944293,3.48E-05,3.47E-05,1.91E-05,0.002894011383,0.09393296993,2.24E-05,5.47E-05,5.34E-05,4.09E-05,0.004564761005,0.01105015627,6.52E-06
